animal_id,breed,intake_type,intake_subtype,intake_date,intake_time,intake_condition,outcome,outcome_date,outcome_time,impound_num
A1163998,MIXED BREED,STRAY,CONFINED,12/07/2022,14:01:00,APP WNL,ADOPTION,12/14/2022,15:07:00,K22-571991
A1164000,MIXED BREED,STRAY,CONFINED,12/07/2022,15:20:00,APP INJ,EUTHANIZED,12/11/2022,12:03:00,K22-571992
A1164003,MIXED BREED,STRAY,AT LARGE,12/07/2022,15:22:00,APP WNL,ADOPTION,12/11/2022,17:31:00,K22-571995
A1164004,MIXED BREED,STRAY,AT LARGE,12/07/2022,15:22:00,APP WNL,ADOPTION,12/12/2022,17:20:00,K22-571997
A1164006,MIXED BREED,OWNER SURRENDER,EUTHANASIA REQUESTED,12/07/2022,15:02:00,APP WNL,EUTHANIZED,12/07/2022,16:09:00,K22-571998
A1164007,BORDER COLLIE,KEEPSAFE,OWN HOSPIT,12/07/2022,16:18:00,APP WNL,RETURNED TO OWNER,12/09/2022,15:19:00,K22-572001
A1164008,CHIHUAHUA SH,STRAY,AT LARGE,12/07/2022,16:16:00,APP INJ,EUTHANIZED,12/08/2022,11:25:00,K22-572000
A1164009,MIXED BREED,STRAY,AT LARGE,12/07/2022,15:42:00,APP WNL,ADOPTION,12/09/2022,14:10:00,K22-572002
A1164010,MIXED BREED,STRAY,AT LARGE,12/07/2022,15:42:00,APP WNL,ADOPTION,12/09/2022,14:19:00,K22-572004
A1164010,MIXED BREED,OWNER SURRENDER,QUARANTINE,12/28/2022,15:55:00,APP WNL,ADOPTION,12/30/2022,12:50:00,K22-573587
A1164013,MIXED BREED,STRAY,AT LARGE,12/07/2022,15:42:00,APP WNL,ADOPTION,12/09/2022,17:16:00,K22-572005
A1164014,MIXED BREED,STRAY,AT LARGE,12/07/2022,15:42:00,APP WNL,ADOPTION,12/09/2022,14:33:00,K22-572007
A1164015,MIXED BREED,STRAY,AT LARGE,12/07/2022,15:42:00,APP WNL,ADOPTION,12/09/2022,15:04:00,K22-572008
A1164016,MIXED BREED,STRAY,AT LARGE,12/07/2022,15:42:00,APP WNL,ADOPTION,12/09/2022,14:10:00,K22-572009
A1164017,MIXED BREED,STRAY,AT LARGE,12/07/2022,15:42:00,APP WNL,ADOPTION,12/09/2022,14:43:00,K22-572010
A1164018,MIXED BREED,STRAY,AT LARGE,12/07/2022,15:42:00,APP WNL,ADOPTION,12/09/2022,15:40:00,K22-572011
A1164019,MIXED BREED,STRAY,AT LARGE,12/07/2022,15:42:00,APP WNL,ADOPTION,12/09/2022,15:14:00,K22-572013
A1164020,MIXED BREED,STRAY,AT LARGE,12/07/2022,17:31:00,APP WNL,FOSTER,12/31/2022,11:31:00,K22-572015
A1164020,MIXED BREED,FOSTER,APPOINT,03/02/2023,10:50:00,APP WNL,ADOPTION,03/02/2023,11:00:00,K23-578681
A1164020,MIXED BREED,TREATMENT,INJURED,02/05/2023,09:20:00,APP WNL,TREATMENT,02/05/2023,16:22:00,K23-576532
A1164021,MIXED BREED,STRAY,AT LARGE,12/07/2022,17:51:00,APP WNL,ADOPTION,12/11/2022,17:14:00,K22-572016
A1164022,MIXED BREED,STRAY,AT LARGE,12/07/2022,17:53:00,APP WNL,FOSTER,12/11/2022,16:58:00,K22-572017
A1164022,MIXED BREED,FOSTER,APPOINT,12/28/2022,18:04:00,APP WNL,ADOPTION,12/28/2022,18:06:00,K22-573605
A1164025,SIBERIAN HUSKY,STRAY,WEB,12/04/2022,18:25:00,NORMAL,FOUND EXP,01/07/2023,00:00:00,K22-572019
A1164027,MIXED BREED,STRAY,AT LARGE,12/07/2022,21:44:00,APP WNL,ADOPTION,12/11/2022,15:25:00,K22-572022
A1164028,MIXED BREED,STRAY,AT LARGE,12/07/2022,21:50:00,APP WNL,DIED,12/18/2022,11:19:00,K22-572023
A1164029,MIXED BREED,OWNER SURRENDER,URGENT,12/07/2022,21:53:00,APP INJ,FOSTER,12/15/2022,16:33:00,K22-572025
A1164029,MIXED BREED,FOSTER,APPOINT,01/20/2023,09:40:00,APP WNL,ADOPTION,01/20/2023,09:40:00,K23-575387
A1164031,MIXED BREED,STRAY,AT LARGE,12/07/2022,21:50:00,APP WNL,EUTHANIZED,12/11/2022,13:43:00,K22-572024
A1164034,MIXED BREED,STRAY,AT LARGE,12/07/2022,23:15:00,APP WNL,TRANSFER,02/25/2023,09:48:00,K22-572026
A1164035,LABRADOR RETR,STRAY,WEB,12/07/2022,23:25:00,NORMAL,FOUND EXP,01/07/2023,00:00:00,K22-572027
A1164036,SIBERIAN HUSKY,STRAY,CONFINED,12/08/2022,00:48:00,APP WNL,RETURNED TO OWNER,12/13/2022,17:51:00,K22-572028
A1164039,MIXED BREED,STRAY,LEFT AT,12/08/2022,06:15:00,APP WNL,ADOPTION,12/12/2022,17:21:00,K22-572031
A1164040,PUG,STRAY,WEB,12/06/2022,07:25:00,NORMAL,LOST EXP,01/08/2023,00:00:00,K22-572032
A1164041,GERM SHEPHERD,STRAY,WEB,11/30/2022,07:25:00,NORMAL,FOUND EXP,01/08/2023,00:00:00,K22-572033
A1164043,MIXED BREED,STRAY,AT LARGE,12/08/2022,09:29:00,APP WNL,ADOPTION,12/12/2022,17:56:00,K22-572037
A1164047,MIXED BREED,STRAY,AT LARGE,12/08/2022,11:02:00,APP WNL,EUTHANIZED,01/14/2023,14:23:00,K22-572040
A1164048,LABRADOR RETR,STRAY,AT LARGE,12/08/2022,11:17:00,CRITICAL,EUTHANIZED,12/08/2022,12:14:00,K22-572042
A1164050,MIXED BREED,STRAY,AT LARGE,12/08/2022,11:27:00,APP INJ,EUTHANIZED,01/15/2023,15:01:00,K22-572043
A1164051,MIXED BREED,STRAY,AT LARGE,12/08/2022,11:59:00,APP WNL,DIED,12/10/2022,16:00:00,K22-572045
A1164052,PIT BULL,STRAY,WEB,12/01/2022,12:25:00,NORMAL,FOUND EXP,01/08/2023,00:00:00,K22-572046
A1164056,MIXED BREED,STRAY,AT LARGE,12/08/2022,12:50:00,APP WNL,ADOPTION,12/12/2022,15:51:00,K22-572048
A1164057,MIXED BREED,STRAY,AT LARGE,12/08/2022,12:50:00,APP WNL,ADOPTION,12/12/2022,16:13:00,K22-572049
A1164058,MIXED BREED,STRAY,AT LARGE,12/08/2022,13:13:00,APP WNL,FOSTER,12/12/2022,17:14:00,K22-572050
A1164058,MIXED BREED,FOSTER,APPOINT,01/22/2023,14:37:00,APP WNL,ADOPTION,01/22/2023,14:38:00,K23-575551
A1164059,SIBERIAN HUSKY,STRAY,WEB,12/08/2022,13:25:00,NORMAL,LOST EXP,01/08/2023,00:00:00,K22-572051
A1164060,PIT BULL,STRAY,AT LARGE,12/08/2022,13:58:00,APP WNL,RETURNED TO OWNER,12/08/2022,14:00:00,K22-572054
A1164060,PIT BULL,CONFISCATED,QUARANTINE,12/14/2022,16:20:00,APP WNL,RETURNED TO OWNER,12/19/2022,18:16:00,K22-572495
A1164060,PIT BULL,OWNER SURRENDER,PICK UP,07/18/2023,14:32:00,APP WNL,EUTHANIZED,07/20/2023,15:46:00,K23-594603
A1164061,PIT BULL,OWNER SURRENDER,PICK UP,07/18/2023,14:32:00,APP WNL,EUTHANIZED,07/20/2023,15:36:00,K23-594604
A1164061,PIT BULL,CONFISCATED,QUARANTINE,12/14/2022,16:20:00,APP WNL,RETURNED TO OWNER,12/19/2022,18:16:00,K22-572498
A1164061,PIT BULL,STRAY,AT LARGE,12/08/2022,13:58:00,APP WNL,RETURNED TO OWNER,12/08/2022,14:00:00,K22-572055
A1164063,MIXED BREED,OWNER SURRENDER,APPOINT,12/08/2022,14:03:00,APP WNL,ADOPTION,12/11/2022,17:41:00,K22-572056
A1164064,SHIH TZU,STRAY,WEB,12/04/2022,14:25:00,NORMAL,LOST EXP,01/08/2023,00:00:00,K22-572057
A1164065,MIXED BREED,OWNER SURRENDER,WALK IN,12/08/2022,14:16:00,APP SICK,FOSTER,12/12/2022,12:14:00,K22-572058
A1164065,MIXED BREED,FOSTER,APPOINT,12/19/2022,12:06:00,APP WNL,ADOPTION,12/19/2022,12:07:00,K22-572836
A1164065,MIXED BREED,TREATMENT,SPAY/NEUT,01/29/2023,09:10:00,APP WNL,TREATMENT,01/29/2023,16:36:00,K23-576111
A1164066,MIXED BREED,OWNER SURRENDER,WALK IN,12/08/2022,14:52:00,APP WNL,ADOPTION,12/09/2022,15:20:00,K22-572059
A1164067,PIT BULL,STRAY,WEB,12/08/2022,15:25:00,NORMAL,FOUND EXP,01/08/2023,00:00:00,K22-572062
A1164069,MIXED BREED,STRAY,AT LARGE,12/08/2022,15:39:00,APP WNL,FOSTER,12/17/2022,13:10:00,K22-572063
A1164070,CHINESE SHARPEI,STRAY,WEB,12/07/2022,16:25:00,NORMAL,LOST EXP,01/08/2023,00:00:00,K22-572065
A1164074,MIXED BREED,OWNER SURRENDER,APPOINT,12/08/2022,16:44:00,APP WNL,ADOPTION,12/12/2022,19:30:00,K22-572068
A1164074,MIXED BREED,OWNER SURRENDER,WALK IN,12/27/2022,14:57:00,APP SICK,EUTHANIZED,12/30/2022,16:50:00,K22-573477
A1164076,GERM SHEPHERD,OWNER SURRENDER,URGENT,12/08/2022,17:13:00,APP WNL,FOSTER,12/22/2022,13:23:00,K22-572069
A1164076,GERM SHEPHERD,FOSTER,APPOINT,01/28/2023,11:02:00,APP WNL,ADOPTION,01/28/2023,11:55:00,K23-576054
A1164079,MIXED BREED,STRAY,AT LARGE,12/08/2022,17:26:00,APP WNL,TRANSFER,12/12/2022,13:09:00,K22-572073
A1164080,MIXED BREED,STRAY,AT LARGE,12/08/2022,17:35:00,APP WNL,ADOPTION,01/02/2023,15:49:00,K22-572074
A1164083,PIT BULL,STRAY,WEB,12/07/2022,18:25:00,NORMAL,LOST EXP,01/08/2023,00:00:00,K22-572080
A1164084,PIT BULL,STRAY,WEB,12/07/2022,18:25:00,NORMAL,LOST EXP,01/08/2023,00:00:00,K22-572081
A1164086,LABRADOR RETR,STRAY,WEB,12/08/2022,18:25:00,NORMAL,LOST EXP,01/08/2023,00:00:00,K22-572083
A1164087,AMER BULLDOG,STRAY,WEB,12/08/2022,18:25:00,NORMAL,LOST EXP,01/08/2023,00:00:00,K22-572084
A1164088,MIXED BREED,STRAY,AT LARGE,12/08/2022,18:29:00,APP WNL,ADOPTION,12/28/2022,16:51:00,K22-572085
A1164089,GERM SHEPHERD,STRAY,AT LARGE,12/08/2022,20:26:00,APP WNL,RETURNED TO OWNER,12/08/2022,20:27:00,K22-572086
A1164093,SHIH TZU,DISPOS REQ,FIELD,12/08/2022,20:26:00,DECEASED,DISPOSAL,12/08/2022,20:27:00,K22-572087
A1164094,PIT BULL,STRAY,WEB,12/08/2022,22:25:00,NORMAL,LOST EXP,01/08/2023,00:00:00,K22-572088
A1164095,GERM SHEPHERD,STRAY,WEB,12/07/2022,22:25:00,NORMAL,LOST EXP,01/08/2023,00:00:00,K22-572089
A1164096,GERM SHEPHERD,STRAY,WEB,12/07/2022,23:25:00,NORMAL,LOST EXP,01/08/2023,00:00:00,K22-572090
A1164099,ENG BULLDOG,STRAY,CONFINED,12/09/2022,00:58:00,APP WNL,ADOPTION,12/16/2022,16:47:00,K22-572091
A1164102,COLLIE SMOOTH,STRAY,WEB,12/05/2022,08:25:00,NORMAL,LOST EXP,01/09/2023,00:00:00,K22-572093
A1164108,MASTIFF,STRAY,WEB,12/08/2022,10:25:00,NORMAL,FOUND EXP,01/09/2023,00:00:00,K22-572099
A1164111,AUST CATTLE DOG,STRAY,AT LARGE,12/09/2022,11:44:00,APP INJ,TRANSFER,12/28/2022,14:28:00,K22-572103
A1164112,MIXED BREED,STRAY,AT LARGE,12/09/2022,11:48:00,APP INJ,EUTHANIZED,12/23/2022,14:13:00,K22-572104
A1164113,MIXED BREED,STRAY,AT LARGE,12/09/2022,12:00:00,DECEASED,DISPOSAL,12/09/2022,12:12:00,K22-572106
A1164114,PIT BULL,STRAY,AT LARGE,12/09/2022,12:16:00,APP WNL,ADOPTION,12/13/2022,17:31:00,K22-572107
A1164116,ROTTWEILER,STRAY,WEB,12/08/2022,12:25:00,NORMAL,LOST EXP,01/09/2023,00:00:00,K22-572110
A1164117,MIXED BREED,STRAY,AT LARGE,12/09/2022,12:29:00,APP WNL,EUTHANIZED,01/21/2023,15:08:00,K22-572111
A1164118,MIXED BREED,STRAY,AT LARGE,12/09/2022,12:30:00,APP WNL,EUTHANIZED,12/28/2022,15:34:00,K22-572112
A1164120,MIXED BREED,STRAY,AT LARGE,12/09/2022,12:53:00,APP WNL,ADOPTION,12/13/2022,17:58:00,K22-572113
A1164120,MIXED BREED,OWNER SURRENDER,WALK IN,06/05/2023,12:18:00,APP WNL,ADOPTION,06/05/2023,14:02:00,K23-589933
A1164120,MIXED BREED,OWNER SURRENDER,WALK IN,06/03/2023,14:09:00,APP WNL,ADOPTION,06/04/2023,13:00:00,K23-589727
A1164121,GERM SHEPHERD,STRAY,WEB,12/07/2022,13:25:00,NORMAL,LOST EXP,01/09/2023,00:00:00,K22-572114
A1164126,CHIHUAHUA SH,STRAY,AT LARGE,12/09/2022,13:36:00,APP WNL,ADOPTION,12/13/2022,18:00:00,K22-572117
A1164127,MIXED BREED,STRAY,AT LARGE,12/09/2022,13:46:00,APP WNL,ADOPTION,12/18/2022,17:55:00,K22-572118
A1164128,AUST CATTLE DOG,STRAY,AT LARGE,12/09/2022,13:36:00,APP WNL,EUTHANIZED,12/17/2022,14:51:00,K22-572121
A1164129,MIXED BREED,STRAY,AT LARGE,12/09/2022,14:11:00,CRITICAL,FOSTER,01/07/2023,13:47:00,K22-572122
A1164129,MIXED BREED,FOSTER,APPOINT,01/13/2023,12:50:00,APP WNL,ADOPTION,01/16/2023,12:11:00,K23-574905
A1164130,MIXED BREED,STRAY,AT LARGE,12/09/2022,14:15:00,APP WNL,FOSTER,12/16/2022,13:26:00,K22-572123
A1164130,MIXED BREED,FOSTER,APPOINT,12/24/2022,08:24:00,APP WNL,ADOPTION,12/24/2022,08:28:00,K22-573261
A1164132,MIXED BREED,STRAY,AT LARGE,12/09/2022,14:29:00,APP WNL,ADOPTION,12/11/2022,19:44:00,K22-572124
A1164135,MIXED BREED,STRAY,AT LARGE,12/09/2022,15:18:00,APP WNL,FOSTER,04/01/2023,15:17:00,K22-572130
A1164135,MIXED BREED,FOSTER,APPOINT,05/16/2023,08:59:00,APP WNL,ADOPTION,05/16/2023,09:04:00,K23-598264
A1164136,AM PIT BULL TER,STRAY,WEB,12/01/2022,15:25:00,NORMAL,FOUND EXP,01/09/2023,00:00:00,K22-572131
A1164137,MIXED BREED,STRAY,AT LARGE,12/09/2022,15:25:00,APP WNL,ADOPTION,12/11/2022,16:21:00,K22-572133
A1164138,MIXED BREED,STRAY,AT LARGE,12/09/2022,15:57:00,APP SICK,EUTHANIZED,01/12/2023,15:54:00,K22-572135
A1164139,MIXED BREED,STRAY,AT LARGE,12/09/2022,16:08:00,APP WNL,TRANSFER,02/06/2023,12:37:00,K22-572136
A1164140,MIXED BREED,STRAY,AT LARGE,12/09/2022,16:44:00,APP WNL,FOSTER,12/27/2022,18:14:00,K22-572140
A1164140,MIXED BREED,FOSTER,APPOINT,01/20/2023,13:46:00,APP WNL,ADOPTION,02/06/2023,13:33:00,K23-575414
A1164142,MIXED BREED,STRAY,AT LARGE,12/09/2022,17:13:00,APP WNL,ADOPTION,12/10/2022,16:45:00,K22-572142
A1164143,MIXED BREED,STRAY,AT LARGE,12/09/2022,16:55:00,APP WNL,ADOPTION,12/10/2022,16:50:00,K22-572143
A1164144,LABRADOR RETR,CONFISCATED,QUARANTINE,12/09/2022,17:26:00,APP WNL,RETURNED TO OWNER,12/21/2022,16:04:00,K22-572144
A1164145,CHIHUAHUA SH,STRAY,AT LARGE,12/09/2022,17:35:00,APP WNL,ADOPTION,12/13/2022,14:40:00,K22-572145
A1164146,CHIHUAHUA SH,STRAY,AT LARGE,12/09/2022,17:35:00,APP WNL,ADOPTION,12/13/2022,14:39:00,K22-572146
A1164147,MIXED BREED,STRAY,AT LARGE,12/09/2022,17:41:00,APP WNL,ADOPTION,12/16/2022,16:28:00,K22-572147
A1164150,LABRADOR RETR,STRAY,WEB,12/09/2022,18:25:00,NORMAL,FOUND EXP,01/09/2023,00:00:00,K22-572150
A1164152,MIXED BREED,STRAY,AT LARGE,12/09/2022,18:58:00,APP WNL,ADOPTION,12/11/2022,16:28:00,K22-572151
A1164153,DACHSHUND,STRAY,WEB,12/09/2022,20:25:00,NORMAL,LOST EXP,01/09/2023,00:00:00,K22-572152
A1164154,DACHSHUND,STRAY,WEB,12/09/2022,20:25:00,NORMAL,LOST EXP,01/09/2023,00:00:00,K22-572153
A1164156,LABRADOR RETR,STRAY,WEB,11/16/2022,21:25:00,NORMAL,LOST EXP,01/09/2023,00:00:00,K22-572155
A1164160,BULL TERRIER,STRAY,WEB,12/09/2022,22:25:00,NORMAL,FOUND EXP,01/09/2023,00:00:00,K22-572159
A1164161,MIXED BREED,KEEPSAFE,VEHICLETOW,12/10/2022,00:17:00,APP WNL,RETURNED TO OWNER,12/15/2022,11:11:00,K22-572160
A1164162,ALASKAN HUSKY,STRAY,WEB,12/08/2022,01:25:00,NORMAL,FOUND EXP,01/10/2023,00:00:00,K22-572161
A1164163,BOXER,STRAY,WEB,12/09/2022,02:25:00,NORMAL,LOST EXP,01/10/2023,00:00:00,K22-572162
A1164164,PIT BULL,KEEPSAFE,OWN ARREST,12/10/2022,04:24:00,APP WNL,RETURNED TO OWNER,12/11/2022,15:57:00,K22-572163
A1164165,CHIHUAHUA SH,KEEPSAFE,OWN ARREST,12/10/2022,07:53:00,APP WNL,ADOPTION,12/26/2022,16:53:00,K22-572164
A1164166,CHIHUAHUA SH,KEEPSAFE,OWN ARREST,12/10/2022,07:53:00,APP WNL,ADOPTION,12/21/2022,15:29:00,K22-572165
A1164167,MIXED BREED,KEEPSAFE,OWN ARREST,12/10/2022,07:53:00,APP WNL,ADOPTION,01/08/2023,17:53:00,K22-572166
A1164167,MIXED BREED,OWNER SURRENDER,WALK IN,01/09/2023,13:45:00,APP WNL,ADOPTION,01/15/2023,13:13:00,K23-574620
A1164168,BULLDOG,STRAY,WEB,12/09/2022,08:25:00,NORMAL,LOST EXP,01/10/2023,00:00:00,K22-572167
A1164169,MIXED BREED,STRAY,AT LARGE,12/10/2022,08:30:00,APP WNL,ADOPTION,12/18/2022,15:01:00,K22-572168
A1164171,LABRADOR RETR,STRAY,WEB,12/09/2022,09:25:00,NORMAL,FOUND EXP,01/10/2023,00:00:00,K22-572169
A1164173,GERM SHEPHERD,STRAY,WEB,12/09/2022,10:25:00,NORMAL,LOST EXP,01/10/2023,00:00:00,K22-572170
A1164174,MIXED BREED,STRAY,AT LARGE,12/10/2022,10:35:00,APP WNL,ADOPTION,12/14/2022,15:51:00,K22-572171
A1164175,MIXED BREED,STRAY,AT LARGE,12/10/2022,11:05:00,APP WNL,ADOPTION,12/15/2022,18:47:00,K22-572174
A1164177,MIXED BREED,STRAY,AT LARGE,12/10/2022,11:17:00,APP WNL,ADOPTION,12/12/2022,17:44:00,K22-572175
A1164179,MIXED BREED,STRAY,AT LARGE,12/10/2022,11:16:00,APP WNL,ADOPTION,12/14/2022,15:42:00,K22-572178
A1164179,MIXED BREED,OWNER SURRENDER,QUARANTINE,01/01/2023,20:15:00,APP WNL,EUTHANIZED,01/02/2023,15:06:00,K23-573903
A1164180,MIXED BREED,STRAY,AT LARGE,12/10/2022,11:34:00,APP INJ,RETURNED TO OWNER,12/13/2022,15:56:00,K22-572179
A1164183,MIXED BREED,STRAY,AT LARGE,12/10/2022,12:08:00,APP WNL,FOSTER,12/19/2022,17:22:00,K22-572181
A1164183,MIXED BREED,FOSTER,APPOINT,02/14/2023,12:54:00,APP WNL,ADOPTION,02/14/2023,12:59:00,K23-577323
A1164184,MIXED BREED,STRAY,AT LARGE,12/10/2022,12:24:00,APP WNL,RETURNED TO OWNER,12/16/2022,16:14:00,K22-572182
A1164186,CAIRN TERRIER,STRAY,CONFINED,12/10/2022,12:40:00,APP WNL,ADOPTION,12/14/2022,15:57:00,K22-572184
A1164186,CAIRN TERRIER,TREATMENT,HEART WORM,04/09/2023,10:51:00,APP SICK,TREATMENT,04/09/2023,11:21:00,K23-584733
A1164186,CAIRN TERRIER,TREATMENT,HEART WORM,04/09/2023,10:07:00,APP WNL,TREATMENT,04/09/2023,10:08:00,K23-584730
A1164186,CAIRN TERRIER,TREATMENT,HEART WORM,06/14/2023,09:43:00,APP WNL,TREATMENT,06/15/2023,16:45:00,K23-590895
A1164190,MIXED BREED,STRAY,AT LARGE,12/10/2022,13:08:00,APP WNL,ADOPTION,12/15/2022,12:25:00,K22-572188
A1164191,MIXED BREED,STRAY,AT LARGE,12/10/2022,13:27:00,APP WNL,ADOPTION,12/16/2022,18:05:00,K22-572189
A1164195,MIXED BREED,OWNER SURRENDER,APPOINT,12/10/2022,14:11:00,APP WNL,EUTHANIZED,12/10/2022,15:16:00,K22-572197
A1164197,CHIHUAHUA SH,STRAY,WEB,12/10/2022,14:25:00,NORMAL,LOST EXP,01/10/2023,00:00:00,K22-572195
A1164198,SHIH TZU,STRAY,WEB,12/10/2022,14:25:00,NORMAL,LOST EXP,01/10/2023,00:00:00,K22-572196
A1164200,MIXED BREED,STRAY,AT LARGE,12/10/2022,14:35:00,APP WNL,ADOPTION,12/11/2022,15:58:00,K22-572199
A1164202,MIXED BREED,STRAY,AT LARGE,12/10/2022,15:03:00,APP WNL,EUTHANIZED,12/28/2022,17:08:00,K22-572202
A1164203,MIXED BREED,STRAY,AT LARGE,12/10/2022,15:16:00,APP WNL,RETURNED TO OWNER,12/13/2022,15:02:00,K22-572203
A1164205,PIT BULL,STRAY,AT LARGE,12/10/2022,15:42:00,APP WNL,RETURNED TO OWNER,12/10/2022,15:44:00,K22-572204
A1164206,MIXED BREED,STRAY,AT LARGE,12/10/2022,15:42:00,APP WNL,ADOPTION,12/14/2022,15:38:00,K22-572205
A1164207,MIXED BREED,OWNER SURRENDER,APPOINT,12/10/2022,16:30:00,APP WNL,EUTHANIZED,12/11/2022,14:01:00,K22-572207
A1164208,MIXED BREED,STRAY,AT LARGE,12/10/2022,17:04:00,APP SICK,ADOPTION,12/20/2022,17:16:00,K22-572208
A1164209,JACK RUSS TERR,STRAY,WEB,12/09/2022,17:25:00,NORMAL,FOUND EXP,01/10/2023,00:00:00,K22-572209
A1164210,MIXED BREED,STRAY,AT LARGE,12/10/2022,17:37:00,APP WNL,RETURNED TO OWNER,12/11/2022,15:38:00,K22-572210
A1164211,MIXED BREED,OWNER SURRENDER,WALK IN,12/10/2022,17:36:00,APP INJ,TRANSFER,12/13/2022,13:37:00,K22-572211
A1164212,PIT BULL,STRAY,AT LARGE,12/10/2022,17:18:00,APP WNL,RETURNED TO OWNER,12/10/2022,17:57:00,K22-572212
A1164214,PIT BULL,STRAY,WEB,12/07/2022,18:25:00,NORMAL,LOST EXP,01/10/2023,00:00:00,K22-572214
A1164215,BEARDED COLLIE,STRAY,WEB,12/10/2022,18:25:00,NORMAL,LOST EXP,01/10/2023,00:00:00,K22-572215
A1164217,JACK RUSS TERR,STRAY,WEB,12/10/2022,19:25:00,NORMAL,LOST EXP,01/10/2023,00:00:00,K22-572217
A1164218,AM PIT BULL TER,STRAY,WEB,11/03/2022,19:25:00,NORMAL,LOST EXP,01/10/2023,00:00:00,K22-572218
A1164219,GERM SHEPHERD,DISPOS REQ,FIELD,12/10/2022,20:06:00,DECEASED,DISPOSAL,12/10/2022,20:08:00,K22-572219
A1164220,JACK RUSS TERR,STRAY,WEB,12/10/2022,20:25:00,NORMAL,LOST EXP,01/10/2023,00:00:00,K22-572220
A1164222,MIXED BREED,STRAY,AT LARGE,12/10/2022,21:28:00,APP INJ,EUTHANIZED,12/17/2022,15:31:00,K22-572222
A1164223,GREAT PYRENEES,STRAY,WEB,11/22/2022,22:25:00,NORMAL,FOUND EXP,01/10/2023,00:00:00,K22-572223
A1164226,MIXED BREED,STRAY,AT LARGE,12/11/2022,08:18:00,APP WNL,ADOPTION,12/17/2022,12:13:00,K22-572224
A1164227,MASTIFF,STRAY,WEB,10/16/2022,08:25:00,NORMAL,LOST EXP,01/11/2023,00:00:00,K22-572225
A1164228,BOXER,STRAY,WEB,12/09/2022,08:25:00,NORMAL,FOUND EXP,01/11/2023,00:00:00,K22-572226
A1164229,MIXED BREED,STRAY,AT LARGE,12/11/2022,08:44:00,APP INJ,ADOPTION,03/25/2023,18:52:00,K22-572229
A1164230,BEAGLE,STRAY,WEB,12/10/2022,09:25:00,NORMAL,LOST EXP,01/11/2023,00:00:00,K22-572230
A1164232,AM PIT BULL TER,STRAY,WEB,12/08/2022,10:25:00,NORMAL,LOST EXP,01/11/2023,00:00:00,K22-572234
A1164233,PIT BULL,STRAY,WEB,12/11/2022,11:25:00,NORMAL,FOUND EXP,01/11/2023,00:00:00,K22-572236
A1164234,PIT BULL,STRAY,WEB,12/09/2022,11:25:00,NORMAL,LOST EXP,01/11/2023,00:00:00,K22-572237
A1164235,MIXED BREED,STRAY,AT LARGE,12/11/2022,11:40:00,APP WNL,ADOPTION,12/16/2022,16:12:00,K22-572239
A1164236,GREAT PYRENEES,STRAY,AT LARGE,12/11/2022,12:15:00,APP WNL,RETURNED TO OWNER,12/11/2022,12:56:00,K22-572242
A1164237,MIXED BREED,STRAY,AT LARGE,12/11/2022,12:28:00,APP WNL,ADOPTION,12/12/2022,17:52:00,K22-572243
A1164238,MIXED BREED,OWNER SURRENDER,APPOINT,12/11/2022,12:16:00,APP WNL,FOSTER,12/13/2022,18:49:00,K22-572245
A1164238,MIXED BREED,FOSTER,APPOINT,12/24/2022,14:15:00,APP SICK,ADOPTION,12/24/2022,17:10:00,K22-573283
A1164238,MIXED BREED,TREATMENT,SPAY/NEUT,12/18/2022,11:18:00,APP WNL,TREATMENT,12/18/2022,15:08:00,K22-572752
A1164238,MIXED BREED,STRAY,CONFINED,09/04/2023,18:31:00,APP WNL,FOSTER,09/14/2023,18:05:00,K23-599238
A1164238,MIXED BREED,FOSTER,APPOINT,09/30/2023,00:00:00,APP WNL,TRANSFER,09/30/2023,00:00:00,K23-601915
A1164239,GREAT PYRENEES,STRAY,AT LARGE,12/11/2022,13:05:00,APP WNL,RETURNED TO OWNER,12/11/2022,13:22:00,K22-572247
A1164241,LABRADOR RETR,STRAY,WEB,12/11/2022,14:25:00,NORMAL,LOST EXP,01/11/2023,00:00:00,K22-572249
A1164242,AM PIT BULL TER,STRAY,WEB,12/08/2022,14:25:00,NORMAL,LOST EXP,01/11/2023,00:00:00,K22-572250
A1164243,DOBERMAN PINSCH,STRAY,WEB,12/10/2022,14:25:00,NORMAL,FOUND EXP,01/11/2023,00:00:00,K22-572251
A1164244,PIT BULL,STRAY,WEB,12/11/2022,14:25:00,NORMAL,FOUND EXP,01/11/2023,00:00:00,K22-572252
A1164245,MIXED BREED,STRAY,AT LARGE,12/11/2022,13:27:00,APP WNL,RETURNED TO OWNER,12/14/2022,16:53:00,K22-572254
A1164246,MIXED BREED,STRAY,AT LARGE,12/11/2022,14:31:00,APP WNL,RETURNED TO OWNER,12/20/2022,16:03:00,K22-572255
A1164247,MIXED BREED,STRAY,AT LARGE,12/11/2022,14:31:00,APP WNL,RETURNED TO OWNER,12/20/2022,16:03:00,K22-572256
A1164248,MIXED BREED,OWNER SURRENDER,PICK UP,12/11/2022,15:30:00,APP WNL,RETURNED TO OWNER,01/21/2023,11:59:00,K22-572257
A1164250,MIXED BREED,STRAY,AT LARGE,12/11/2022,16:11:00,APP WNL,ADOPTION,12/15/2022,17:32:00,K22-572259
